sample_name,protocol,organism,read_type,data_source,srr,srx,sample_title,sample_geo_accession,sample_status,sample_submission_date,sample_last_update_date,sample_type,sample_channel_count,sample_source_name_ch1,sample_organism_ch1,sample_taxid_ch1,sample_molecule_ch1,sample_extract_protocol_ch1,sample_data_processing,sample_platform_id,sample_contact_name,sample_contact_email,sample_contact_laboratory,sample_contact_department,sample_contact_institute,sample_contact_address,sample_contact_city,sample_contact_state,sample_contact_zip_postal_code,sample_contact_country,sample_instrument_model,sample_library_selection,sample_library_source,sample_library_strategy,gsm_id,sample_supplementary_file_1,sample_series_id,sample_data_row_count,big_key,tissue,stage,donor,assembly,supplementary_files_format_and_content,biosample,sra
a002c122_hi-c_,,,,,,,A002C122 [Hi-C],GSM6326560,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326560,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326560/suppl/GSM6326560_A002C122.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120056,colon,Mucosa,A002,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635216,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120056
a002c212_hi-c_,,,,,,,A002C212 [Hi-C],GSM6326561,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326561,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326561/suppl/GSM6326561_A002C212.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120057,colon,Mucosa,A002,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635217,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120057
a014c004_hi-c_,,,,,,,A014C004 [Hi-C],GSM6326562,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326562,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326562/suppl/GSM6326562_A014C004.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120058,colon,Polyp,A014,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635218,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120058
a014c012_hi-c_,,,,,,,A014C012 [Hi-C],GSM6326564,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326564,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326564/suppl/GSM6326564_A014C012.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120059,colon,Polyp,A014,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635219,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120059
a014c038_hi-c_,,,,,,,A014C038 [Hi-C],GSM6326565,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326565,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326565/suppl/GSM6326565_A014C038.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120060,colon,Polyp,A014,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635220,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120060
a014c040_hi-c_,,,,,,,A014C040 [Hi-C],GSM6326566,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326566,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326566/suppl/GSM6326566_A014C040.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120061,colon,Polyp,A014,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635221,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120061
a014c041_hi-c_,,,,,,,A014C041 [Hi-C],GSM6326568,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326568,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326568/suppl/GSM6326568_A014C041.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120062,colon,Polyp,A014,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635222,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120062
a014c045_hi-c_,,,,,,,A014C045 [Hi-C],GSM6326569,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326569,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326569/suppl/GSM6326569_A014C045.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120063,colon,Polyp,A014,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635223,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120063
a014c046_hi-c_,,,,,,,A014C046 [Hi-C],GSM6326571,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326571,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326571/suppl/GSM6326571_A014C046.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120064,colon,Polyp,A014,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635224,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120064
a014c053_hi-c_,,,,,,,A014C053 [Hi-C],GSM6326572,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326572,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326572/suppl/GSM6326572_A014C053.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120065,colon,Mucosa,A014,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635225,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120065
a014c054_hi-c_,,,,,,,A014C054 [Hi-C],GSM6326573,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326573,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326573/suppl/GSM6326573_A014C054.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120066,colon,Mucosa,A014,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635226,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120066
a015c004_hi-c_,,,,,,,A015C004 [Hi-C],GSM6326575,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326575,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326575/suppl/GSM6326575_A015C004.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120067,colon,Polyp,A015,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635227,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120067
a015c006_hi-c_,,,,,,,A015C006 [Hi-C],GSM6326576,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326576,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326576/suppl/GSM6326576_A015C006.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120068,colon,Polyp,A015,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635228,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120068
a015c010_hi-c_,,,,,,,A015C010 [Hi-C],GSM6326578,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326578,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326578/suppl/GSM6326578_A015C010.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120069,colon,Mucosa,A015,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635229,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120069
crc15157_hi-c_,,,,,,,CRC15157 [Hi-C],GSM6326579,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon cancer,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326579,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326579/suppl/GSM6326579_CRC15157.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120070,colon cancer,AdeCa,15157,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635230,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120070
crc19779_hi-c_,,,,,,,CRC19779 [Hi-C],GSM6326580,Public on Aug 27 2022,Jul 11 2022,Nov 29 2022,SRA,1,colon cancer,Homo sapiens,9606,genomic DNA,"5-10 mg of snap-frozen tissue was loaded in tissueTUBE-TT05 (Covaris 520071) and cryopulverized using the Covaris CP02 cryoPREP Automated Dry Pulverizer following manufacturer's procedure. Pulverized tissues were treated with freeze substitution40 by submerging in 1ml -80 oC 0.01% formaldehyde (ThermoFisher 28906), 97% ethanol, and 2% water. Samples were incubated in dry ice for 3 hours on a rotor with spinning speed around 100 rpm, and then placed in a CoolCell Container (Corning), transferred  ...","Demultiplexed fastqs were processed using Distiller pipeline using default parameters (https://github.com/open2c/distiller-nf), Deduplicated pairs.gz files were processed using Juicer pre to generate .hic with default parameters, before or after merging using pairtools (https://github.com/aidenlab/juicer, https://github.com/open2c/pairtools), Stripes were called using MACS2 by identifying regions with significantly overrepresented distal interaction reads, Loops were called using combined .hic f ...",GPL24676,"Yizhou,,Zhu",yzhu0@stanford.edu,Michael Snyder,Genetics,Stanford University,"3165 Porter Dr, Rm 2260",Palo ALto,CA,94304,USA,Illumina NovaSeq 6000,other,genomic,Hi-C,GSM6326580,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6326nnn/GSM6326580/suppl/GSM6326580_CRC19779.hg38.nodups.pairs.hic,"GSE207951, GSE207954",0,SRX16120071,colon cancer,AdeCa,19779,hg38,".hic (contact matrix), .bedpe (loop list), .bed (stripe list)",https://www.ncbi.nlm.nih.gov/biosample/SAMN29635231,https://www.ncbi.nlm.nih.gov/sra?term=SRX16120071
